cProd,ours_code,margin,cEAN,selling_price,cost_price,ncm,nfe_name,date_of_last_update,sub_itens_quantity
f00466692,f3391,50.0,f7896029022269,3.69,2.3325,23099010.0,"099 PEDIGR SACHE RP FRANGO L12P10..1X12X100G %AGR:  58,6200 BASE ST: *********23,72 VALOR ST: **********2,71",09/25/2024,
f00466692 - FD,f1332425,50.0,f7896029046050,40.2,27.99,23099010.0,"099 PEDIGR SACHE RP FRANGO L12P10..1X12X100G %AGR:  58,6200 BASE ST: *********23,72 VALOR ST: **********2,71",09/25/2024,
f00463291,f612231,50.0,f7896029065440,13.99,9.301333333333334,23099010.0,"099 PED NE DRY AD CARNE.................15KG %AGR:  58,6200 BASE ST: ********123,70 VALOR ST: *********14,14",09/11/2024,15.0
f00633252,f72230,50.0,f7896423420180,4.5,2.99,18063110.0,"099 SNICKERS ORIGINAL 20X45G                 %AGR:  83,5200 BASE ST: ********114,44 VALOR ST: *********14,26",09/25/2024,
f00633252 - FD,f19720233,50.0,f7896423420159,89.99,59.8,18063110.0,"099 SNICKERS ORIGINAL 20X45G                 %AGR:  83,5200 BASE ST: ********114,44 VALOR ST: *********14,26",09/25/2024,
f02219302 - FD,f22225555,50.0,f7896336012830,19.2,12.685199999999998,17049090.0,001 1892-PACOQUITA QUAD EMB DP......1X24X18G SANTA,3/28/2024,5.0
f03900204,f00021,50.0,f7898635644286,18.99,12.49,25010090.0,001 SAL DE PARRILLA CLASSICO BR......1X500GR BR,4/10/2024,
f00631282 - FD,f20720237,50.0,f7896423419283,125.99,77.72499999840001,18069000.0,"099 M MS TUBO CHOCOLATE AO LEITE 12X30G      %AGR:  73,1000 BASE ST: *********66,26 VALOR ST: **********8,33",4/10/2024,
f01970004,f72251,50.0,f0041333001005,16.5,10.565,85061019.0,001 PILHA DURACELL AA C2.(1005)........1X2UN DURACELL,4/10/2024,
f00631062,f3680,50.0,f7896423469820,5.5,3.5166666666,18069000.0,"099 M MS AMENDOIM 18X45G                     %AGR:  73,1000 BASE ST: *********58,45 VALOR ST: **********7,35",4/10/2024,
f00631062 - FD,f1042431,50.0,f7896423469837,94.99,63.2999999988,18069000.0,"099 M MS AMENDOIM 18X45G                     %AGR:  73,1000 BASE ST: *********58,45 VALOR ST: **********7,35",4/10/2024,
f00631072,f4130,50.0,f7896423470697,5.5,3.4861111111,18069000.0,"099 M MS CHOCOLATE AO LEITE 18X45G           %AGR:  73,1000 BASE ST: *********58,45 VALOR ST: **********7,35",07/17/2024,
f00631072 - FD,f16820233,50.0,f7896423470703,94.2,62.7499999998,18069000.0,"099 M MS CHOCOLATE AO LEITE 18X45G           %AGR:  73,1000 BASE ST: *********58,45 VALOR ST: **********7,35",07/17/2024,
f00631332,f72650,50.0,f7896423401066,5.5,3.4861111111,18069000.0,"099 M MS CRISPY 18X35G                       %AGR:  73,1000 BASE ST: *********58,45 VALOR ST: **********7,35",4/10/2024,
f00631332 - FD,f1042484,50.0,f7896423401103,94.2,62.7499999998,18069000.0,"099 M MS CRISPY 18X35G                       %AGR:  73,1000 BASE ST: *********58,45 VALOR ST: **********7,35",4/10/2024,
f00632122 - FD,f19720234,50.0,f7896423471007,89.99,59.7899999988,19053100.0,000 TWIX ORIGINAL 2 BARRAS 18X40G            MARS,08/14/2024,
f01787514,f1042467,50.0,f7898629571574,7.5,4.99,17049020.0,001 BALA GELATINA HOTWHEELS FRUTAS.FR..1X80G HARIBO,4/10/2024,
f00279084,f2014,50.0,f7891098000187,5.5,3.4404,12119090.0,022 7105 CHA LEAO BOLDO CHILE......01X10 SAQ LEAO,10/11/2024,
f01975311,f1409225,50.0,f7896102501872,2.99,1.9126833333,21032010.0,"099 MOLHO TRADICIONAL QUERO SACH(2280)24X300 %AGR:  75,3700 BASE ST: ********145,46 VALOR ST: *********18,41",10/11/2024,
f01975311 - FD,f1042478,50.0,f17896102501879,344.5,229.521999996,21032010.0,"099 MOLHO TRADICIONAL QUERO SACH(2280)24X300 %AGR:  75,3700 BASE ST: ********145,46 VALOR ST: *********18,41",10/11/2024,
f01975314,f1409225,50.0,f7896102501872,2.99,1.9,21032010.0,"099 MOLHO TRADICIONAL QUERO SACH(2280).1X300 %AGR:  75,3700 BASE ST: *********24,20 VALOR ST: **********3,06",4/10/2024,
f04016501,f445,50.0,f7896098900215,3.99,2.1404166666666664,34025000.0,"099 LAVA LOUCAS YPE MACA FR.........24X500ML %AGR:  39,0300 BASE ST: *********48,75 VALOR ST: **********5,30",5/19/2024,
f04016501 - FD,f1952494,50.0,f47896098900213,77.2,51.36999999999999,34025000.0,"099 LAVA LOUCAS YPE MACA FR.........24X500ML %AGR:  39,0300 BASE ST: *********48,75 VALOR ST: **********5,30",5/19/2024,
f00632122 - FD,f19720234,50.0,f7896423471007,89.99,59.7899999988,19053100.0,000 TWIX ORIGINAL 2 BARRAS 18X40G            MARS,08/14/2024,
f03530144,f16820230,50.0,f7891031412176,8.99,6.423333333333334,21039011.0,"099 MAIONESE HEMMER RECEITA CASEIRA...1X500G %AGR:  40,2300 BASE ST: *********69,32 VALOR ST: **********7,58",07/17/2024,
f01787694,f2211202331,50.0,f7898629571796,8.2,4.915555555555556,17049020.0,001 BALA GELATINA DINO.................1X80G HARIBO,07/17/2024,
f01797184,f2822447,50.0,f7898629571703,8.2,4.84,17049020.0,001 BALA GELATINA URSINHO OURO........1X80GR HARIBO,08/14/2024,
f00631382,f3056,50.0,f7896423419276,5.5,3.4866666666,18069000.0,"099 M MS MINI TUBO DP...............1X12X30G %AGR:  73,1000 BASE ST: *********33,13 VALOR ST: **********4,16",08/28/2024,
f00631382 - FD,f20720237,50.0,f7896423419283,62.99,41.8399999992,18069000.0,"099 M MS MINI TUBO DP...............1X12X30G %AGR:  73,1000 BASE ST: *********33,13 VALOR ST: **********4,16",08/28/2024,
f00633252,f72230,50.0,f7896423420180,4.5,2.99,18063110.0,"099 SNICKERS ORIGINAL 20X45G                 %AGR:  84,6600 BASE ST: *********48,93 VALOR ST: **********6,36",09/25/2024,
f00633252 - FD,f19720233,50.0,f7896423420159,89.99,59.8,18063110.0,"099 SNICKERS ORIGINAL 20X45G                 %AGR:  84,6600 BASE ST: *********48,93 VALOR ST: **********6,36",09/25/2024,
f00633282,f1205211,50.0,f7896423497984,4.5,2.9895,18063110.0,"099 SNICKERS PE DE MOLEQUE 20X42G            %AGR:  84,6600 BASE ST: *********48,93 VALOR ST: **********6,36",08/28/2024,
f00633282 - FD,f20720238,50.0,f7896423497991,89.99,59.79,18063110.0,"099 SNICKERS PE DE MOLEQUE 20X42G            %AGR:  84,6600 BASE ST: *********48,93 VALOR ST: **********6,36",08/28/2024,
f01787984,f1310202353,50.0,f7898629572069,8.2,4.99,17049020.0,001 BALA SPAGHETTI MORANGO.............1X75G HARIBO,07/17/2024,
f00631072,f4130,50.0,7896423470697,5.5,3.4861111111,18069000.0,"099 M MS CHOCOLATE AO LEITE 18X45G           %AGR:  73,1000 BASE ST: *********49,69 VALOR ST: **********6,24",07/17/2024,
f00631072 - FD,f16820233,50.0,7896423470703,94.2,62.7499999998,18069000.0,"099 M MS CHOCOLATE AO LEITE 18X45G           %AGR:  73,1000 BASE ST: *********49,69 VALOR ST: **********6,24",07/17/2024,
f01797184,f2822447,50.0,7898629571703,8.2,4.84,17049020.0,001 BALA GELATINA URSINHO OURO........1X80GR HARIBO,08/14/2024,
f01797354,f1962430,50.0,7898629571734,8.2,4.923333333333334,17049020.0,001 BALA GELATINA BANANA SWEET.........1X80G HARIBO,07/17/2024,
f02219301,f3378,50.0,7896336006624,1.0,0.4496111111111111,17049090.0,001 1892-PACOQUITA QUAD EMB DP.....30X24X18G SANTA,08/02/2024,24.0
f01976334,f72236,50.0,7896102500608,4.5,2.8858506944444446,20058000.0,001 MILHO VERDE QUERO LATA............01X170 HEINZ,09/25/2024,
f00466304,f1812471,50.0,7896029046593,3.99,2.51,23099010.0,"099 WHISKAS SACHE AD PEIXE JELLY......1X85GR %AGR:  59,6000 BASE ST: *********45,64 VALOR ST: **********5,47",6/19/2024,
f01988044,f72594,50.0,7896102584998,8.99,5.45,21039011.0,"099 MAIONESE QUERO....(4998)..........01X495 %AGR:  40,2300 BASE ST: *********26,33 VALOR ST: **********2,88",6/19/2024,
f04027554,f1804221,50.0,7896098905999,4.5,2.99,34011900.0,001 SABAO BARRA UN YPE COCO TQ AVEIA..1X180G YPE,09/11/2024,
f00362054,f72397,50.0,7896028014494,5.99,3.93,20098990.0,"099 LEITE COCO MENINA(42) VIDRO......1X200ML %AGR:  58,7600 BASE ST: *********20,28 VALOR ST: **********2,42",6/19/2024,
f00189014,f2057,50.0,7891167021020,6.99,4.3966666666666665,16041310.0,001 2102 SARDINHA GDC TOMATE(1020)...1X125GR GDC,09/11/2024,
f00460134,f030266,50.0,7896029015001,3.99,2.59,23099010.0,"099 PEDIGREE SACHE FILHOTE CARNE.....1X100GR %AGR:  59,6000 BASE ST: *********41,08 VALOR ST: **********4,92",10/11/2024,
f00460194,f3172416,50.0,7896029022252,3.99,2.59,23099010.0,"099 PEDIGREE SACHE FILHOTE FRANGO2252)1X100G %AGR:  59,6000 BASE ST: *********41,08 VALOR ST: **********4,92",10/11/2024,
f01160004,f2368,50.0,7898021428544,6.99,3.95,39204390.0,001 FILME PVC TRANSPARENTE..(8544)....1X15MT ALUMIPACK,09/11/2024,
f04012601,f3172494,50.0,7896098902486,11.5,7.489999999966666,38099190.0,"099 AMACIANTE YPE ACONC FR GTS 200ML...6X2LT %AGR:  47,8100 BASE ST: *********43,88 VALOR ST: **********4,99",07/31/2024,
f04012601 - FD,f3172417,50.0,27896098902480,67.5,44.9399999998,38099190.0,"099 AMACIANTE YPE ACONC FR GTS 200ML...6X2LT %AGR:  47,8100 BASE ST: *********43,88 VALOR ST: **********4,99",07/31/2024,
f04650044,f279202392,50.0,7896029091906,35.81,22.46,23099010.0,"099 WHISKAS DRY ADULTO CARNE..........1X900G %AGR:  59,6000 BASE ST: *********59,85 VALOR ST: **********7,17",10/11/2024,
f04650114,f279202333,50.0,7896029092347,35.81,22.77,23099010.0,"099 WHISKAS DRY ADULTO PEIXE.........1X900GR %AGR:  59,6000 BASE ST: *********59,85 VALOR ST: **********7,17",09/25/2024,
f00633302,f1810216,50.0,7896423481853,4.99,3.0965,18063110.0,"099 SNICKERS CHOCOLATE DARK 20X42G           %AGR:  84,6600 BASE ST: *********54,04 VALOR ST: **********7,03",07/31/2024,
f00633302 - FD,f3172446,50.0,7896423481860,92.99,61.92999999999999,18063110.0,"099 SNICKERS CHOCOLATE DARK 20X42G           %AGR:  84,6600 BASE ST: *********54,04 VALOR ST: **********7,03",07/31/2024,
f04016701,f451,50.0,7896098900239,2.99,1.9799999999333333,34025000.0,"099 LAVA LOUCAS YPE COCO FR.........24X500ML %AGR:  39,0300 BASE ST: *********50,64 VALOR ST: **********5,50",10/11/2024,
f04016701 - FD,f282479,50.0,47896098900237,71.99,47.5199999984,34025000.0,"099 LAVA LOUCAS YPE COCO FR.........24X500ML %AGR:  39,0300 BASE ST: *********50,64 VALOR ST: **********5,50",10/11/2024,
f00466354,f1440,50.0,7896029046562,3.99,2.54,23099010.0,"099 WHISKAS SACHE AD ATUM.............1X85GR %AGR:  59,6000 BASE ST: *********45,64 VALOR ST: **********5,47",08/28/2024,
f01049114,f0408241,50.0,7898489771572,8.18,4.87,25010020.0,001 SAL DE PARRILHA POUCH CLASSIC.....1X500G,09/11/2024,
f01987204,f2506223,50.0,7896102501896,4.65,2.74,21032010.0,"099 MOLHO TRAD HEINZ SACHE (2230).....1X300G %AGR:  75,3700 BASE ST: **********9,20 VALOR ST: **********1,16",10/11/2024,
f00276154,f4814,50.0,7891098000972,5.99,4.065,9030090.0,022 1205 CHA MATTE LEAO CANELA0972)01X25 SAQ,10/11/2024,
f01975131,f3108221,50.0,7896102501940,4.2,2.6029166666,21032010.0,"099 MOLHO PARMEGIANA QUERO SACHE....24X300GR %AGR:  75,3700 BASE ST: *********61,29 VALOR ST: **********7,76",09/11/2024,
f01975131 - FD,f1192424,50.0,17896102501947,93.99,62.4699999984,21032010.0,"099 MOLHO PARMEGIANA QUERO SACHE....24X300GR %AGR:  75,3700 BASE ST: *********61,29 VALOR ST: **********7,76",09/11/2024,
f01976321,f1192446,50.0,7896102000504,4.5,2.8799999999666666,20054000.0,001 ERVILHA QUERO LATA................24X170,09/11/2024,
f01976321 - FD,f1192455,50.0,17896102500490,103.99,69.11999999919999,20054000.0,001 ERVILHA QUERO LATA................24X170,09/11/2024,
f01976331,f72236,50.0,7896102500608,4.5,2.9916666666,20058000.0,001 MILHO VERDE QUERO LATA............24X170,10/11/2024,
f01976331 - FD,f762458,50.0,17896102500605,107.99,71.7999999984,20058000.0,001 MILHO VERDE QUERO LATA............24X170,10/11/2024,
f01987081,f0408221,50.0,7896102501889,4.2,2.6404166666,21032010.0,"099 MOLHO MANJERICAO QUERO SACHE....24X300GR %AGR:  75,3700 BASE ST: *********61,29 VALOR ST: **********7,76",09/11/2024,
f01987081 - FD,f1192417,50.0,17896102501886,95.2,63.3699999984,21032010.0,"099 MOLHO MANJERICAO QUERO SACHE....24X300GR %AGR:  75,3700 BASE ST: *********61,29 VALOR ST: **********7,76",09/11/2024,
f01987111,f2411226,50.0,7896102501933,4.5,2.8470833333,21032010.0,"099 MOLHO PIZZA QUERO SACHE.........24X300GR %AGR:  75,3700 BASE ST: *********61,29 VALOR ST: **********7,76",09/11/2024,
f01987111 - FD,f1192425,50.0,17896102501909,102.5,68.3299999992,21032010.0,"099 MOLHO PIZZA QUERO SACHE.........24X300GR %AGR:  75,3700 BASE ST: *********61,29 VALOR ST: **********7,76",09/11/2024,
f04011301,f3953,50.0,7896098900406,5.5,2.9916666666,38099190.0,001 AMACIANTE YPE ACONC FR..........24X500ML,10/11/2024,
f04011301 - FD,f1192428,50.0,57896098900401,104.2,71.7999999984,38099190.0,001 AMACIANTE YPE ACONC FR..........24X500ML,10/11/2024,
f04027401,f0303221,50.0,7896098905913,3.6,2.2926,34011900.0,001 SABAO BARRA YPE NEUTRO PE........50X180G,09/11/2024,
f04027401 - FD,f76248,50.0,17896098905910,171.99,114.63,34011900.0,001 SABAO BARRA YPE NEUTRO PE........50X180G,09/11/2024,
f04660584,f7240,50.0,7896029046173,3.69,2.32,23099010.0,"099 WHISKAS SACHE AD FRANGO L12P10.....1X85G %AGR:  59,6000 BASE ST: *********22,79 VALOR ST: **********2,73",09/25/2024,
f04660482,f7235,50.0,7896029046609,3.69,2.3325,23099010.0,"099 WHISKAS SACHE AD CARNE L12P10...1X12X85G %AGR:  59,6000 BASE ST: *********22,90 VALOR ST: **********2,74",09/25/2024,
f04660482 - FD,f20720235,50.0,7896029047484,41.99,27.99,23099010.0,"099 WHISKAS SACHE AD CARNE L12P10...1X12X85G %AGR:  59,6000 BASE ST: *********22,90 VALOR ST: **********2,74",09/25/2024,
f04016121,f6948,50.0,7896098902042,2.99,1.9904166666666667,34025000.0,001 LAVA LOUCAS LIQ YPE CAPIM LIMAO.24X500ML,09/25/2024,
f04016121 - FD,f2592491,50.0,27896098902046,71.99,47.77,34025000.0,001 LAVA LOUCAS LIQ YPE CAPIM LIMAO.24X500ML,09/25/2024,
f00276021,f2321,50.0,7891098000040,5.99,3.588999999966666,9030090.0,022 1201 CHA MATTE LEAO NATURAL....30X25 SAQ,09/25/2024,
f00276021 - FD,f2592465,50.0,17891098000047,161.5,107.66999999899998,9030090.0,022 1201 CHA MATTE LEAO NATURAL....30X25 SAQ,09/25/2024,
f00276064,f2322,50.0,7891098000330,5.99,4.079722222222222,9030090.0,022 1203 CHA MATTE LEAO PESSEG0330)01X25 SAQ,09/25/2024,
f04016601,f2985,50.0,7896098900277,5.99,3.9608333332666654,34025000.0,001 LAVA LOUCAS YPE CLEAN CARE FR...24X500ML,10/11/2024,
f04016601 - FD,f11102417,50.0,47896098900275,71.5,47.5299999992,34025000.0,001 LAVA LOUCAS YPE CLEAN CARE FR...24X500ML,10/11/2024,
f00279644,f11102484,50.0,7891098000415,3.99,2.65,9023000.0,022 CHA LEAO PRETO....................1X10UN,10/11/2024,
f00466414,f72110,50.0,7896029047279,3.99,2.59,23099010.0,"099 WHISKAS SACHE FILH FRANGO.........1X85GR %AGR:  59,6000 BASE ST: *********45,64 VALOR ST: **********5,47",10/11/2024,
f00466454,f2312213,50.0,7896029046197,3.99,2.59,23099010.0,"099 WHISKAS SACHE AD CORDEIRO.........1X85GR %AGR:  59,6000 BASE ST: *********22,82 VALOR ST: **********2,73",10/11/2024,
f01165001,f7291,50.0,7898021422283,10.1,6.08,39206900.0,001 FILME POLYESTER CHURRASCO.........25X5MT,10/11/2024,
f01165001 - FD,f11102447,50.0,17898021422280,228.2,152.0,39206900.0,001 FILME POLYESTER CHURRASCO.........25X5MT,10/11/2024,
