cProd,ours_code,margin,cEAN,selling_price,cost_price,ncm,nfe_name,date_of_last_update,sub_itens_quantity
f12300273,f2142517,50,f7896005404072,8.99,5.89,22021000,"099 MAGUARY REFRESCO LARANJA........01X 01LT %AGR:  53,7900 B.ST: *******34,32 V.ST: ********3,50      CXA:       0,500",05/14/2025,
f12300274,f214252,50,f7896005404126,2.99,1.99,22021000,"099 MAGUARY TP REFRESCO LARANJA.....01X200ML %AGR:  53,7900 B.ST: *******10,98 V.ST: ********1,12      CXA:       0,222",05/14/2025,
f10900059,f6827,50,f7896058257236,4.5,2.59,19053200,"000 BISC PASSION CHOCOLATE ...........01X 80      CXA:       0,166",02/10/2026,
f10900101,f2208221,50,f7896058258653,3.99,2.22,19053100,"000 BISC TORTUG RECH CHOCOLATE. ......01X120      CXA:       0,375",12/03/2025,
f10900125,f72277,50,f7896058258103,4.5,2.94,19053200,"000 WAFER TORTUG CHOCOLATE............01X 85      CXA:       0,333",02/27/2026,
f11000079,f0809211,50,f7898331012525,9.45,6.28,19012090,"001 MIST BOLO AIPIM FLEISCHMANN ......01X390      CXA:       0,200",02/10/2026,
f12700169,f72221,50,f7898192039914,10.5,6.69,22021000,"099 SUFRESH MORANGO.................01X 01LT %AGR:  53,7900 B.ST: *******72,15 V.ST: ********7,36      CXA:       1,000",04/02/2026,
f12700233,f1709,50,f7898192030072,10.5,6.38,22021000,"099 SUFRESH UVA.....................01X 01LT %AGR:  53,7900 B.ST: *******83,04 V.ST: ********8,47      CXA:       1,000",02/27/2026,
f13600097,f134405,50,f7891242457058,6.5,3.65,34025000,"001 LIMP PERF UAU FLOR VERMELHAS....01X500ML      CXA:       0,250",05/22/2026,
f13600101,f5495,50,f7891242457041,5.99,3.64,34025000,"001 LIMP PERF UAU LAVAN CONFORTO....01X500ML      CXA:       0,250",12/16/2025,
f10500058,f0508223,50,f7896029082447,20.99,13.78,23099010,"099 PEDIG AD R PEQUENAS.............01X900GR %AGR:  59,6000 B.ST: *******42,08 V.ST: ********5,04      CXA:       0,300",05/29/2025,
f10500075,f6122334,50,f7896029082416,20.99,13.79,23099010,"099 PEDIG CARNE VEGETAIS............01X900GR %AGR:  59,6000 B.ST: *******42,08 V.ST: ********5,04      CXA:       0,300",05/29/2025,
f10500189,f3242,50,f7896029007013,16.5,10.5,23099010,"099 WHISK CARNE.....................01X500GR %AGR:  59,6000 B.ST: *******31,50 V.ST: ********3,77      CXA:       0,150",05/29/2025,
f10500249,f7240,50,f7896029046173,3.99,2.49,23099010,"099 WHISK SH AD FRANGO MOLHO........01X 85GR %AGR:  59,6000 B.ST: *******48,51 V.ST: ********5,81      CXA:       0,500",05/29/2025,
f10500259,f762494,50,f7896029047101,3.99,2.49,23099010,"099 WHISK SH FILHOTE CARNE MOLHO....01X 85GR %AGR:  59,6000 B.ST: *******48,51 V.ST: ********5,81      CXA:       0,500",05/29/2025,
f10500248,f2312213,50,f7896029046197,3.99,2.49,23099010,"099 WHISK SH AD CORDEIRO MOLHO......01X 85GR %AGR:  59,6000 B.ST: *******48,51 V.ST: ********5,81      CXA:       0,500",05/29/2025,
f11200213,f2952587,50,f7896102503814,4.2,2.763333333333333,21032010,"099 MOLHO TRADICIONAL HEINZ SCH.....01X240GR %AGR:  75,3700 B.ST: *******37,45 V.ST: ********4,74      CXA:       0,375",05/29/2025,
f11200204,f2952556,50,f7896102503661,2.99,1.98703125,21032010,"099 MOLHO TRADICIONAL QUERO SCH ....01X240GR %AGR:  75,3700 B.ST: ******141,41 V.ST: *******17,90      CXA:       2,000",05/29/2025,
f13100194,f5242,50,f7896336006631,45.99,30.59,17049090,"001 PACOQUITA QUAD EMB 1KG..........01X 50UN      CXA:       2,000",05/29/2025,
f10400131,f0341,50,f7896423488883,5.5,3.565025,17049010,"099 SNICKERS BRANCO.................01X 42GR %AGR:  54,6500 B.ST: *******61,24 V.ST: ********7,19      CXA:       0,083",12/11/2025,
f10400084,f72230,50,f7896423420180,5.99,3.69,18063110,"099 SNICKERS ORIGINAL...............01X 45GR %AGR:  84,6600 B.ST: *******69,80 V.ST: ********9,08      CXA:       0,083",03/23/2026,
